"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Longitude","Latitude","Sale_Price"
527452070,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",53,4043,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northpark_Villa","Norm","Norm","TwnhsE","One_Story","Above_Average","Average",1975,1975,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","No","ALQ",1,"BLQ",156,186,1069,"GasA","Good","Y","SBrkr",1069,0,0,1069,0,1,2,0,2,1,"Typical",4,"Typ",1,"Poor","Attchd",1975,"RFn",2,440,"Typical","Typical","Paved",0,55,0,0,225,0,"No_Pool","No_Fence","None",0,7,2006,"WD ","Normal",-93.627169,42.050595,146300
527452290,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,7514,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1967,1975,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","Mn","ALQ",1,"Rec",108,462,943,"GasA","Typical","Y","SBrkr",1387,0,0,1387,1,0,1,0,3,1,"Typical",6,"Typ",1,"Typical","Attchd",1974,"RFn",1,300,"Typical","Typical","Paved",0,0,240,0,0,0,"No_Pool","No_Fence","None",0,9,2006,"WD ","Normal",-93.628857,42.048947,145000
527452310,"Split_Foyer","Residential_Low_Density",68,7838,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","SFoyer","Average","Average",1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","Av","ALQ",1,"Unf",0,95,864,"GasA","Typical","Y","SBrkr",900,0,0,900,1,0,1,0,3,1,"Typical",6,"Typ",1,"Poor","Attchd",1967,"RFn",1,288,"Typical","Typical","Paved",175,144,0,0,0,0,"No_Pool","Minimum_Wood_Wire","None",0,12,2006,"WD ","Normal",-93.62895,42.048946,123000
527453070,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2280,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","Northpark_Villa","Norm","Norm","Twnhs","One_Story","Good","Good",1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"BLQ",492,443,1055,"GasA","Typical","Y","SBrkr",1055,0,0,1055,1,0,2,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Attchd",1976,"Unf",1,319,"Typical","Typical","Paved",0,29,0,0,0,0,"No_Pool","No_Fence","None",0,4,2006,"WD ","Normal",-93.624767,42.050705,137500
527455100,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2179,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northpark_Villa","Norm","Norm","Twnhs","Two_Story","Above_Average","Average",1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Good","Typical","No","ALQ",1,"Unf",0,785,855,"GasA","Good","Y","SBrkr",855,601,0,1456,0,0,2,1,3,1,"Typical",6,"Typ",1,"Typical","Attchd",1976,"RFn",2,460,"Typical","Typical","Paved",0,28,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"WD ","Normal",-93.625709,42.050441,144000
528102010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",129,16737,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR3","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",66,"Good","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,533,1980,"GasA","Excellent","Y","SBrkr",1980,0,0,1980,1,0,2,0,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2004,"Fin",3,770,"Typical","Typical","Paved",194,45,0,0,0,0,"No_Pool","No_Fence","None",0,9,2006,"WD ","Normal",-93.658864,42.061472,315000
528102080,"Two_Story_1946_and_Newer","Residential_Low_Density",72,16387,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Excellent","Average",2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",215,"Good","Typical","PConc","Excellent","Good","No","GLQ",3,"Unf",0,369,1738,"GasA","Good","Y","SBrkr",1738,851,0,2589,1,0,2,1,4,1,"Excellent",11,"Typ",1,"Good","Attchd",2006,"RFn",3,831,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2006,"New","Partial",-93.658413,42.063307,412083
528106010,"Two_Story_1946_and_Newer","Residential_Low_Density",111,16259,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Excellent","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",370,"Typical","Typical","PConc","Excellent","Good","Av","Unf",7,"Unf",0,1249,1249,"GasA","Excellent","Y","SBrkr",1249,1347,0,2596,0,0,3,1,4,1,"Good",9,"Typ",0,"No_Fireplace","Attchd",2006,"RFn",3,840,"Typical","Typical","Paved",240,154,0,0,0,0,"No_Pool","No_Fence","None",0,9,2006,"New","Partial",-93.658226,42.061901,342643
528106120,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",110,16163,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Good","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",232,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1618,1618,"GasA","Excellent","Y","SBrkr",1618,0,0,1618,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2004,"Fin",3,880,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"WD ","Normal",-93.657991,42.061284,252000
528110050,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",107,13891,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Excellent","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Excellent","Typical","PConc","Excellent","Good","Gd","GLQ",3,"Unf",0,690,2076,"GasA","Excellent","Y","SBrkr",2076,0,0,2076,1,0,2,1,2,1,"Excellent",7,"Typ",1,"Good","Attchd",2006,"Fin",3,850,"Typical","Typical","Paved",216,229,0,0,0,0,"No_Pool","No_Fence","None",0,9,2006,"New","Partial",-93.6566537,42.0628074,465000
528112010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",108,12228,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Good","Average",2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",206,"Good","Typical","PConc","Excellent","Good","No","Unf",7,"Unf",0,1721,1721,"GasA","Excellent","Y","SBrkr",1740,0,0,1740,0,0,2,0,4,1,"Good",8,"Typ",0,"No_Fireplace","Attchd",2006,"RFn",3,874,"Typical","Typical","Paved",0,43,0,0,0,0,"No_Pool","No_Fence","None",0,9,2006,"New","Partial",-93.654774,42.062109,293000
528114010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",120,14780,"Pave","No_Alley_Access","Slightly_Irregular","HLS","AllPub","Corner","Mod","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2005,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",568,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,363,1868,"GasA","Excellent","Y","SBrkr",1868,0,0,1868,1,0,2,0,2,1,"Excellent",7,"Typ",1,"Good","Attchd",2005,"Fin",3,1085,"Typical","Typical","Paved",354,56,0,0,156,0,"No_Pool","No_Fence","None",0,6,2006,"WD ","Normal",-93.657984,42.061134,415000
528118020,"Two_Story_1946_and_Newer","Residential_Low_Density",108,13418,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2004,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",132,"Good","Typical","PConc","Excellent","Typical","Av","Unf",7,"Unf",0,1117,1117,"GasA","Excellent","Y","SBrkr",1132,1320,0,2452,0,0,3,1,4,1,"Good",9,"Typ",1,"Good","BuiltIn",2004,"Fin",3,691,"Typical","Typical","Paved",113,32,0,0,0,0,"No_Pool","No_Fence","None",0,9,2006,"WD ","Normal",-93.657149,42.060271,309000
528118110,"Two_Story_1946_and_Newer","Residential_Low_Density",120,13975,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Excellent","Average",2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",525,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1090,1090,"GasA","Excellent","Y","SBrkr",1117,1089,0,2206,0,0,2,1,4,1,"Excellent",10,"Typ",1,"Good","BuiltIn",2005,"Fin",3,670,"Typical","Typical","Paved",148,95,0,0,0,0,"No_Pool","No_Fence","None",0,8,2006,"New","Partial",-93.656864,42.060425,300000
528120110,"Two_Story_1946_and_Newer","Residential_Low_Density",80,10240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178,"Good","Typical","PConc","Good","Typical","Mn","Unf",7,"Unf",0,1030,1030,"GasA","Good","Y","SBrkr",1038,1060,0,2098,0,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2005,"RFn",3,878,"Typical","Typical","Paved",192,52,0,0,0,0,"No_Pool","No_Fence","None",0,3,2006,"WD ","Normal",-93.653016,42.060835,275500
528120140,"Two_Story_1946_and_Newer","Residential_Low_Density",82,9942,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Excellent","Average",2005,2006,"Gable","CompShg","MetalSd","MetalSd","BrkFace",385,"Excellent","Typical","PConc","Excellent","Good","Av","GLQ",3,"Unf",0,316,1606,"GasA","Excellent","Y","SBrkr",1625,466,0,2091,1,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2005,"RFn",2,521,"Typical","Typical","Paved",194,84,0,0,0,0,"No_Pool","No_Fence","None",0,5,2006,"New","Partial",-93.654642,42.060577,338500
528142010,"Two_Story_1946_and_Newer","Residential_Low_Density",103,12867,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2005,2006,"Gable","CompShg","CemntBd","CmentBd","None",0,"Good","Typical","PConc","Excellent","Typical","Av","Unf",7,"Unf",0,1209,1209,"GasA","Excellent","Y","SBrkr",1209,1044,0,2253,0,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2005,"Fin",2,575,"Typical","Typical","Paved",243,142,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"New","Partial",-93.654831,42.060424,344133
528142110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,12378,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,622,1896,"GasA","Excellent","Y","SBrkr",1944,0,0,1944,1,0,2,0,3,1,"Excellent",8,"Typ",3,"Excellent","Attchd",2003,"Fin",3,708,"Typical","Typical","Paved",208,175,0,0,0,0,"No_Pool","No_Fence","None",0,11,2006,"WD ","Normal",-93.643412,42.061544,360000
528144030,"Two_Story_1946_and_Newer","Residential_Low_Density",86,11065,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",788,"Good","Typical","PConc","Good","Typical","Mn","Unf",7,"Unf",0,1085,1085,"GasA","Excellent","Y","SBrkr",1120,850,0,1970,0,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","BuiltIn",2006,"Fin",3,753,"Typical","Typical","Paved",177,74,0,0,0,0,"No_Pool","No_Fence","None",0,10,2006,"New","Partial",-93.643862,42.061377,281000
528150080,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",121,13758,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",430,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,560,1792,"GasA","Excellent","Y","SBrkr",1792,0,0,1792,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"RFn",3,925,"Typical","Typical","Paved",204,49,0,0,0,0,"No_Pool","No_Fence","None",0,3,2006,"New","Partial",-93.654997,42.059636,372397
528150090,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",131,14828,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2004,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",674,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,397,1780,"GasA","Excellent","Y","SBrkr",1780,0,0,1780,1,0,2,0,2,1,"Excellent",7,"Typ",1,"Good","Attchd",2004,"Fin",3,816,"Typical","Typical","Paved",144,68,0,0,0,0,"No_Pool","No_Fence","None",0,8,2006,"WD ","Normal",-93.655461,42.059825,378000
528164040,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",72,11846,"Pave","No_Alley_Access","Slightly_Irregular","HLS","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",562,"Good","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,225,1792,"GasA","Excellent","Y","SBrkr",1792,0,0,1792,1,0,2,0,2,1,"Excellent",6,"Typ",1,"Good","Attchd",2003,"Fin",3,874,"Typical","Typical","Paved",206,49,0,0,0,0,"No_Pool","No_Fence","None",0,8,2006,"WD ","Normal",-93.657883,42.058544,374000
528170040,"Two_Story_1946_and_Newer","Residential_Low_Density",56,20431,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Excellent","Average",2005,2006,"Hip","CompShg","CemntBd","CmentBd","BrkFace",870,"Excellent","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,438,1848,"GasA","Excellent","Y","SBrkr",1848,880,0,2728,1,0,2,1,4,1,"Excellent",10,"Typ",2,"Excellent","Attchd",2006,"Fin",3,706,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2006,"New","Partial",-93.653084,42.05869,437154
528172020,"Two_Story_1946_and_Newer","Residential_Low_Density",74,10927,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",280,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,512,1058,"GasA","Excellent","Y","SBrkr",1058,846,0,1904,1,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","BuiltIn",2003,"Fin",2,736,"Typical","Typical","Paved",179,60,0,0,0,0,"No_Pool","No_Fence","None",0,6,2006,"WD ","Normal",-93.650626,42.059216,275000
528172150,"Two_Story_1946_and_Newer","Residential_Low_Density",0,13215,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",112,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,426,1420,"GasA","Excellent","Y","SBrkr",1426,488,0,1914,1,0,2,1,3,1,"Good",9,"Typ",1,"Typical","BuiltIn",2004,"RFn",3,746,"Typical","Typical","Paved",168,127,0,0,0,0,"No_Pool","No_Fence","None",0,2,2006,"WD ","Normal",-93.6534099,42.059017,279000
528174080,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,7052,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Good","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",240,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,705,1364,"GasA","Excellent","Y","SBrkr",1364,0,0,1364,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"RFn",2,484,"Typical","Typical","Paved",192,36,0,0,0,0,"No_Pool","No_Fence","None",0,6,2006,"WD ","Normal",-93.649714,42.059184,185850
528181030,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",48,6955,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Good","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",94,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1368,1368,"GasA","Excellent","Y","SBrkr",1368,0,0,1368,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"RFn",2,474,"Typical","Typical","Paved",132,35,0,0,0,0,"No_Pool","No_Fence","None",0,9,2006,"New","Partial",-93.649553,42.058231,202500
528181040,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",40,6792,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Good","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",94,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1368,1368,"GasA","Excellent","Y","SBrkr",1368,0,0,1368,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"RFn",2,474,"Typical","Typical","Paved",132,35,0,0,0,0,"No_Pool","No_Fence","None",0,3,2006,"New","Partial",-93.649525,42.058238,202665
528186100,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",61,7740,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","TwnhsE","One_Story","Excellent","Average",2006,2006,"Hip","CompShg","MetalSd","MetalSd","BrkFace",518,"Good","Typical","PConc","Excellent","Good","No","GLQ",3,"Unf",0,663,1686,"GasA","Excellent","Y","SBrkr",1686,0,0,1686,1,0,2,0,1,1,"Excellent",6,"Typ",1,"Good","Attchd",2006,"Fin",3,899,"Typical","Typical","Paved",266,100,0,0,0,0,"No_Pool","No_Fence","None",0,6,2006,"New","Partial",-93.654124,42.057164,332200
528218030,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,10237,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","OneFam","One_Story","Above_Average","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,1288,1316,"GasA","Excellent","Y","SBrkr",1316,0,0,1316,0,0,2,0,3,1,"Good",6,"Typ",1,"Good","Attchd",2005,"Fin",2,397,"Typical","Typical","Paved",100,0,0,23,0,0,"No_Pool","No_Fence","None",0,10,2006,"New","Partial",-93.646459,42.063304,169990
528218060,"Two_Story_1946_and_Newer","Residential_Low_Density",65,10237,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","OneFam","Two_Story","Above_Average","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,728,728,"GasA","Excellent","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Good",8,"Typ",1,"Good","Attchd",2005,"Fin",2,390,"Typical","Typical","Paved",0,24,0,0,0,0,"No_Pool","No_Fence","None",0,2,2006,"New","Partial",-93.645841,42.062442,170440
528218140,"Two_Story_1946_and_Newer","Residential_Low_Density",58,14054,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","Two_Story","Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,879,879,"GasA","Excellent","Y","SBrkr",879,984,0,1863,0,0,2,1,4,1,"Good",9,"Typ",1,"Good","BuiltIn",2006,"Fin",3,660,"Typical","Typical","Paved",100,17,0,0,0,0,"No_Pool","No_Fence","None",0,11,2006,"New","Partial",-93.644366,42.061928,219210
528221010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",102,11660,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","OneFam","One_Story","Above_Average","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1326,1326,"GasA","Excellent","Y","SBrkr",1326,0,0,1326,0,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",2006,"Fin",2,427,"Typical","Typical","Paved",100,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2006,"New","Partial",-93.644627,42.063031,174190
528228280,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3087,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",14,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,767,1220,"GasA","Excellent","Y","SBrkr",1364,0,0,1364,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2006,"Fin",2,437,"Typical","Typical","Paved",100,16,0,0,0,0,"No_Pool","No_Fence","None",0,11,2006,"New","Partial",-93.641662,42.062574,210250
528228415,"One_Story_PUD_1946_and_Newer","Residential_Medium_Density",0,3072,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Good","Average",2004,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",18,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1375,1375,"GasA","Excellent","Y","SBrkr",1414,0,0,1414,0,0,2,0,2,1,"Good",6,"Typ",1,"Typical","Attchd",2004,"Fin",2,398,"Typical","Typical","Paved",144,20,0,0,0,0,"No_Pool","No_Fence","None",0,5,2006,"WD ","Normal",-93.641321,42.062374,178740
528228545,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3010,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Good","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,1232,1248,"GasA","Excellent","Y","SBrkr",1248,0,0,1248,0,0,2,0,2,1,"Good",5,"Typ",0,"No_Fireplace","Attchd",2005,"Fin",2,438,"Typical","Typical","Paved",108,0,0,0,0,0,"No_Pool","No_Fence","None",0,3,2006,"New","Partial",-93.642261,42.063301,167240
528228565,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3013,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Good","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",145,"Good","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,1346,1362,"GasA","Excellent","Y","SBrkr",1506,0,0,1506,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"Fin",2,440,"Typical","Typical","Paved",142,20,0,0,0,0,"No_Pool","No_Fence","None",0,4,2006,"WD ","Normal",-93.642116,42.063301,213490
528228575,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",53,3982,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Bloomington_Heights","Norm","Norm","TwnhsE","One_Story","Very_Good","Average",2006,2006,"Hip","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Good","Av","GLQ",3,"Unf",0,366,1520,"GasA","Excellent","Y","SBrkr",1567,0,0,1567,1,0,2,0,1,1,"Excellent",7,"Typ",1,"Good","Attchd",2006,"Fin",3,648,"Typical","Typical","Paved",312,0,0,0,0,0,"No_Pool","No_Fence","None",0,10,2006,"New","Partial",-93.641518,42.062831,264561
